year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2014,Maserati,Quattroporte,GTS,sedan,automatic,zam56ppaxe1077497,fl,4.0,12142.0,brown,beige,braman motorcars,86000.0,81600.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2014,Porsche,Panamera,Turbo,sedan,automatic,wp0ac2a7xel073479,fl,5.0,2249.0,white,brown,flag/mclaren tampa bay,108000.0,108000.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Sport,Supercharged Limited Edition,suv,automatic,salsh2e43da770226,fl,41.0,59158.0,black,black,land rover palm beach,46700.0,44600.0,Thu Jun 18 2015 02:15:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Sport,HSE,suv,automatic,salsf2d47da780541,ca,45.0,33039.0,black,tan,leaseyourcar.com,44700.0,45700.0,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2013,Porsche,Boxster,S,convertible,manual,wp0cb2a8xds132863,ca,5.0,1672.0,white,black,desert european motorcars,55800.0,58000.0,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
2013,Tesla,Model S,Performance,sedan,automatic,5yjsa1dp7dfp13066,fl,49.0,15854.0,gray,black,braman motorcars,69000.0,69200.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2012,Bentley,Continental Flying Spur,Base,sedan,automatic,scbbr9za3cc077417,fl,47.0,17683.0,white,black,flag/oceanside auto center,102000.0,101000.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2012,Bentley,Continental GT,Base,coupe,automatic,scbfr7za7cc070976,ca,4.0,15097.0,black,black,desert european motorcars,117000.0,119000.0,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
2010,Land Rover,Range Rover,Supercharged,suv,automatic,salmf1e47aa312158,ca,41.0,48214.0,gray,tan,jaguar land rover thousand oaks,37100.0,38500.0,Tue Jun 16 2015 05:30:00 GMT-0700 (PDT)
2008,Land Rover,Range Rover Sport,Supercharged,suv,automatic,salsh23458a141057,fl,35.0,77674.0,gray,gray,buyers choice auto center llc,20300.0,19700.0,Wed Jun 17 2015 07:20:00 GMT-0700 (PDT)
2008,Land Rover,Range Rover Sport,HSE,suv,automatic,salsk25498a125040,or,29.0,169262.0,blue,beige,freeman motor company inc,12600.0,12500.0,Tue Jun 16 2015 05:30:00 GMT-0700 (PDT)
2008,Porsche,Boxster,Base,convertible,automatic,wp0ca29858u711177,tx,42.0,47068.0,black,black,hopper motorplex inc,23300.0,22700.0,Wed Jun 17 2015 03:15:00 GMT-0700 (PDT)
2007,Aston Martin,V8 Vantage,Base,coupe,automatic,scfbf03b67gc06191,ca,37.0,3835.0,green,brown,desert european motorcars,50500.0,57500.0,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
2007,Maserati,Quattroporte,Executive GT DuoSelect,sedan,automatic,zamce39a070027717,fl,4.0,15267.0,blue,brown,land rover palm beach,30500.0,29800.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2006,Maserati,Quattroporte,Base,sedan,automatic,zamce39a260023277,ca,37.0,62538.0,gray,black,e motor cars,18500.0,18000.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2004,Porsche,Cayenne,Turbo,suv,automatic,wp1ac29p64la90720,il,44.0,116636.0,silver,black,remarketing by ge/motorsource inc,11300.0,11000.0,Thu Jun 18 2015 03:00:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover,Supercharged,suv,automatic,salgs2ef0ea152548,ca,42.0,12258.0,white,black,jaguar land rover north scottsdale,90000.0,94500.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2014,Porsche,Cayman,S,coupe,automatic,wp0ab2a8xek192098,fl,47.0,14968.0,blue,black,braman motorcars,57900.0,57200.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2014,Porsche,911,Carrera 4S,coupe,automatic,wp0ab2a93es121589,fl,48.0,9552.0,gray,black,braman motorcars,90000.0,88000.0,Wed Jun 17 2015 17:00:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Sport,Luxury,suv,automatic,salsk2d49da799765,tn,4.0,13948.0,silver,gray,wholesale inc # 2,50900.0,51600.0,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2015,Land Rover,Range Rover Evoque,Pure Plus,suv,automatic,salvp2bg1fh958753,tn,5.0,6393.0,black,gray,wholesale inc # 2,41400.0,42500.0,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2008,Land Rover,Range Rover,Supercharged,suv,automatic,salmf13418a288226,ca,46.0,116555.0,black,black,hoehn buick gmc cadillac,17300.0,19750.0,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2008,Porsche,Cayman,S,coupe,manual,wp0ab29828u782728,fl,41.0,42647.0,red,tan,land rover palm beach,29800.0,30400.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2008,Porsche,Cayenne,GTS,suv,automatic,wp1ad29p98la74532,ca,44.0,100632.0,white,black,caseys cars inc,20800.0,22500.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2007,Bentley,Continental GTC,Base,convertible,automatic,scbdr33w47c046614,ca,48.0,41862.0,white,beige,ecars,66000.0,74000.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Evoque,Prestige Premium,suv,automatic,salvv2bg5dh757568,fl,48.0,8173.0,white,black,braman motors,43200.0,43200.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2013,Porsche,Boxster,S,convertible,automatic,wp0cb2a82ds130251,fl,49.0,11015.0,silver,black,porsche of melbourne audi melbourne,54000.0,53800.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2013,Porsche,911,Carrera 4S,convertible,automatic,wp0cb2a93ds156835,fl,47.0,5950.0,black,black,braman motors,90000.0,85500.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2013,Porsche,Panamera,Base,sedan,automatic,wp0aa2a79dl014055,ca,37.0,16332.0,gray,black,desert european motorcars,58300.0,54000.0,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
2013,Porsche,Panamera,4,sedan,automatic,wp0aa2a72dl013927,fl,42.0,11098.0,black,black,flag/left lane exotics llc,62000.0,59200.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2013,Tesla,Model S,Performance,sedan,automatic,5yjsa1dp0dfp04290,fl,5.0,21382.0,black,beige,braman motors,67000.0,69800.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2012,Bentley,Continental GT,Base,coupe,automatic,scbfr7za5cc077070,fl,21.0,6444.0,blue,beige,braman motors,125000.0,116000.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2012,Land Rover,LR4,Base,suv,automatic,salag2d48ca622457,fl,49.0,42102.0,white,black,braman motors,36000.0,34600.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2012,Maserati,GranTurismo Convertible,Base,granturismo convertible,automatic,zam45kma2c0061125,fl,45.0,6222.0,black,beige,florida european inc,84000.0,90000.0,Wed Jun 17 2015 04:05:00 GMT-0700 (PDT)
2012,Porsche,Panamera,S,sedan,automatic,wp0ab2a74cl062025,ca,33.0,44854.0,white,beige,prestige auto,52400.0,55500.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2011,Land Rover,Range Rover Sport,HSE,suv,automatic,salsk2d43ba273208,ca,33.0,59391.0,black,black,fiserv/usb dealer services northstar exchange,30900.0,28250.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2011,Porsche,911,Turbo,Convertible,automatic,wp0cd2a93bs773479,fl,41.0,12897.0,gray,beige,porsche of melbourne audi melbourne,102000.0,98800.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2008,Land Rover,Range Rover Sport,HSE,suv,automatic,salsf25408a131233,ga,19.0,155299.0,black,black,asbury automotive group,13350.0,16100.0,Thu Jun 18 2015 03:00:00 GMT-0700 (PDT)
2008,Porsche,Boxster,Base,convertible,automatic,wp0ca29838u711498,ga,29.0,59350.0,black,black,jim ellis,20600.0,19900.0,Thu Jun 18 2015 02:30:00 GMT-0700 (PDT)
2003,Porsche,Boxster,S,convertible,manual,wp0cb298x3u660992,tx,28.0,86857.0,yellow,black,autonation mitsubishi,9200.0,11600.0,Thu Jun 18 2015 03:30:00 GMT-0700 (PDT)
2002,Porsche,911,Carrera 4S,coupe,manual,wp0aa299x2s622711,ga,35.0,102912.0,blue,brown,innovative auto llc,16050.0,15000.0,Tue Jun 16 2015 06:10:00 GMT-0700 (PDT)
2014,Porsche,Cayenne,S,suv,automatic,wp1ab2a27ela55186,fl,47.0,15048.0,black,beige,porsche of melbourne audi melbourne,62000.0,59000.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2013,Bentley,Continental GTC,V8,convertible,automatic,scbgt3za2dc083666,ca,34.0,5907.0,blue,beige,desert european motorcars,141000.0,141500.0,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
2013,Land Rover,LR4,HSE,suv,automatic,salag2d40da661352,fl,47.0,20533.0,white,beige,flag/landrover tampa,45100.0,45500.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Evoque,Dynamic Premium,suv,automatic,salvt2bg5dh716556,wi,49.0,31369.0,green,black,knauz continental autos inc,40100.0,37200.0,Wed Jun 17 2015 03:00:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Evoque,Pure Premium,suv,automatic,salvr2bg7dh782721,ga,4.0,23714.0,white,black,r m hollenshead auto sales inc,36700.0,36000.0,Thu Jun 18 2015 03:00:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Evoque,Dynamic Premium,suv,automatic,salvt2bg4dh773816,fl,46.0,30089.0,white,gray,the collection,40400.0,39400.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover,Supercharged,suv,automatic,salgs2ef5da107068,fl,5.0,31044.0,silver,black,flag/landrover tampa,84000.0,83200.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Evoque,Prestige Premium,suv,automatic,salvv2bg5dh837548,fl,5.0,12194.0,gray,gray,flag/landrover tampa,42300.0,42200.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2013,Land Rover,LR4,HSE LUX,suv,automatic,salak2d44da696006,fl,38.0,9071.0,white,black,williamson cadillac company,52500.0,48200.0,Fri Jun 19 2015 02:35:00 GMT-0700 (PDT)
2013,Porsche,911,Carrera S,convertible,automatic,wp0cb2a97ds155588,fl,5.0,11693.0,white,red,the collection,87000.0,90000.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2013,Porsche,911,Carrera 4,coupe,automatic,wp0aa2a95ds106559,fl,37.0,24770.0,black,beige,braman motorcars,65000.0,62200.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2013,Porsche,911,Carrera 4S,convertible,automatic,wp0cb2a92ds155918,fl,49.0,19853.0,white,red,the collection,85000.0,87750.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2013,Porsche,Cayenne,GTS,suv,automatic,wp1ad2a27dla74569,fl,37.0,50918.0,silver,black,braman motorcars,58900.0,58800.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2013,Porsche,Panamera,GTS,sedan,automatic,wp0af2a74dl075296,fl,46.0,7542.0,gray,black,the collection,83000.0,80000.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2013,Tesla,Model S,Performance,sedan,automatic,5yjsa1dp5dfp04155,tx,3.0,20555.0,silver,gray,carphoria llc,67000.0,64500.0,Thu Jun 18 2015 03:30:00 GMT-0700 (PDT)
2012,Land Rover,Range Rover Evoque,Pure,suv,automatic,salvt2bg8ch656187,fl,37.0,52823.0,white,black,autobuy,34700.0,34400.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2012,Land Rover,LR4,Base,suv,automatic,salag2d42ca629145,fl,46.0,33114.0,white,black,flag/landrover tampa,38100.0,40200.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2012,Land Rover,LR4,Base,suv,automatic,salag2d48ca621616,fl,48.0,47155.0,gray,black,flag/landrover tampa,35000.0,37400.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2012,Land Rover,Range Rover Evoque,Pure Plus,suv,automatic,salvp1bg0ch699839,fl,42.0,14010.0,black,beige,prestige usa sport cars  inc.,34700.0,33750.0,Wed Jun 17 2015 03:40:00 GMT-0700 (PDT)
2012,Porsche,Cayenne,S,suv,automatic,wp1ab2a25cla48086,fl,35.0,20075.0,white,beige,tech auto sales inc,48700.0,50000.0,Wed Jun 17 2015 04:40:00 GMT-0700 (PDT)
2011,Land Rover,Range Rover,HSE,suv,automatic,salmf1d46ba333411,il,32.0,63374.0,black,black,marino chrysler jeep dodge,34200.0,32000.0,Thu Jun 18 2015 03:00:00 GMT-0700 (PDT)
2011,Porsche,Panamera,Base,sedan,automatic,wp0aa2a77bl013466,wi,44.0,25451.0,silver,blue,concours motors inc,48100.0,44750.0,Wed Jun 17 2015 03:00:00 GMT-0700 (PDT)
2011,Porsche,Cayenne,Turbo,suv,automatic,wp1ac2a25bla88177,pa,43.0,61161.0,silver,black,carriage traders,49400.0,49000.0,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2010,Land Rover,Range Rover Sport,Supercharged,suv,automatic,salsh2e46aa239016,tx,43.0,52972.0,black,black,wichita falls ford lin inc,33400.0,35400.0,Wed Jun 17 2015 03:00:00 GMT-0700 (PDT)
2010,Land Rover,Range Rover Sport,Supercharged,suv,automatic,salsh2e44aa231013,ca,29.0,167166.0,gray,black,south bay bmw,23300.0,22750.0,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2009,Aston Martin,V8 Vantage,Base,coupe,manual,scfbb03c29gc11993,fl,38.0,9207.0,black,beige,the collection,62000.0,60000.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2008,Aston Martin,V8 Vantage,N400 Roadster,convertible,automatic,scfbf04b58gd08985,ca,49.0,6470.0,—,brown,ooak motor group,57800.0,61000.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2008,Land Rover,LR3,V8 SE,suv,automatic,salae25488a452578,tx,43.0,88287.0,white,—,strait motor cars inc,14300.0,13700.0,Thu Jun 18 2015 03:30:00 GMT-0700 (PDT)
2008,Land Rover,Range Rover Sport,Supercharged,suv,automatic,salsh23428a136107,ca,24.0,88051.0,black,black,sph & l auto export,19050.0,19250.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2008,Maserati,GranTurismo,Base,coupe,automatic,zamgj45a480036379,pa,31.0,55013.0,burgundy,tan,td auto finance,39300.0,33750.0,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2006,Porsche,Cayenne,Base,suv,automatic,wp1aa29p16la25637,nv,36.0,55396.0,burgundy,beige,bul connections llc,12250.0,14300.0,Fri Jun 19 2015 04:45:00 GMT-0700 (PDT)
2005,Porsche,Boxster,Base,convertible,manual,wp0ca29895u712845,fl,4.0,109312.0,burgundy,black,arg inc,10050.0,11000.0,Fri Jun 19 2015 02:30:00 GMT-0700 (PDT)
2004,Porsche,Cayenne,Turbo,suv,automatic,wp1ac29p14la93315,ca,44.0,86503.0,silver,black,nice car,13950.0,16500.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2004,Porsche,Cayenne,S,suv,automatic,wp1ab29px4la67587,fl,29.0,105128.0,silver,gray,flag/ald motors inc,8550.0,8400.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2002,Land Rover,Freelander,SE,suv,automatic,salny22252a200645,mo,19.0,50545.0,burgundy,gray,mccarthy olathe nissan inc,1725.0,3050.0,Wed Jun 17 2015 03:30:00 GMT-0700 (PDT)
2002,Porsche,911,Carrera 4,convertible,manual,wp0ca29992s652517,pa,41.0,55817.0,black,gray,hiline motorsports llc,22800.0,24000.0,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2001,Porsche,Boxster,S,convertible,manual,wp0cb29851u660086,tx,29.0,99210.0,white,black,david mcdavid honda,7050.0,7500.0,Wed Jun 17 2015 03:20:00 GMT-0700 (PDT)
2001,Porsche,Boxster,S,convertible,manual,wp0cb298x1u660097,pa,48.0,43023.0,silver,black,adcock brothers inc,9350.0,14800.0,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Evoque,Pure Premium,suv,automatic,salvr2bg0eh886145,oh,5.0,6697.0,black,black,dave dennis inc,42200.0,40100.0,Thu Jun 18 2015 03:30:00 GMT-0700 (PDT)
2014,Land Rover,LR2,Base,suv,automatic,salfr2bg7eh391087,fl,5.0,8499.0,white,beige,flag/landrover tampa,30700.0,33200.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2014,Porsche,Cayenne,Diesel,suv,automatic,wp1af2a28ela34609,fl,48.0,23917.0,black,black,the collection,52100.0,53400.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2014,Porsche,Panamera,S E-Hybrid,sedan,automatic,wp0ad2a71el044420,fl,43.0,5168.0,blue,gray,flag/rbm of atlanta,76000.0,65500.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2014,Porsche,Cayenne,GTS,suv,automatic,wp1ad2a23ela72657,fl,43.0,18759.0,white,black,mercedes-benz of melbourne,77000.0,74200.0,Wed Jun 17 2015 02:40:00 GMT-0700 (PDT)
2012,Fisker,Karma,Eco-Sport,sedan,automatic,yh4k14aa1ca001652,az,25.0,10016.0,gray,black,discount auto sales llc,49200.0,43000.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2012,Land Rover,Range Rover,HSE,suv,automatic,salme1d41ca376462,fl,37.0,41447.0,brown,beige,land rover palm beach,42400.0,41400.0,Thu Jun 18 2015 02:15:00 GMT-0700 (PDT)
2011,Maserati,GranTurismo Convertible,Base,granturismo convertible,automatic,zam45kma7b0058994,ca,46.0,9609.0,black,black,rusnak pasadena jaguar sterling pasadena,78000.0,75000.0,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
2011,Porsche,Cayenne,S,suv,automatic,wp1ab2a25bla42285,ca,39.0,47140.0,black,beige,duval acura,37800.0,37500.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2010,Land Rover,Range Rover,HSE,suv,automatic,salme1d4xaa327581,fl,36.0,82735.0,white,white,flag/mint motorcars inc,27300.0,28800.0,Wed Jun 17 2015 03:05:00 GMT-0700 (PDT)
2009,Land Rover,Range Rover Sport,HSE,suv,automatic,salsk25449a191657,il,2.0,72363.0,—,tan,barrington imports corporation,20800.0,21600.0,Thu Jun 18 2015 03:00:00 GMT-0700 (PDT)
2008,Land Rover,Range Rover Sport,HSE,suv,automatic,salsk25478a132651,ca,34.0,103567.0,blue,tan,high bid trading co inc,16150.0,14250.0,Wed Jun 17 2015 05:15:00 GMT-0700 (PDT)
2008,Land Rover,Range Rover Sport,Supercharged,suv,automatic,salsh23468a133274,tx,4.0,88235.0,silver,black,massey cadillac,19050.0,17700.0,Thu Jun 18 2015 04:00:00 GMT-0700 (PDT)
2007,Ferrari,F430,Spider,convertible,automatic,zffew59a870152438,fl,29.0,39651.0,yellow,black,autoshow sales and service,96000.0,95500.0,Wed Jun 17 2015 04:55:00 GMT-0700 (PDT)
2006,Porsche,Cayenne,Turbo,suv,automatic,wp1ac29p36la91195,ca,32.0,112680.0,black,beige,high bid trading co inc,11650.0,14700.0,Wed Jun 17 2015 05:15:00 GMT-0700 (PDT)
2004,Porsche,Cayenne,Turbo,suv,automatic,wp1ac29p84la92369,ca,27.0,97127.0,black,black,california auto exchange,12900.0,13750.0,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
2014,Tesla,Model S,85,sedan,automatic,5yjsa1h17efp36810,fl,37.0,28293.0,black,black,flag/left lane exotics llc,72000.0,63400.0,Thu Jun 18 2015 02:15:00 GMT-0700 (PDT)
2013,Land Rover,Range Rover Sport,Supercharged Limited Edition,suv,automatic,salsh2e42da769374,pa,44.0,37048.0,white,tan,dodge of paramus inc,50000.0,53000.0,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2013,Maserati,GranTurismo,MC,coupe,automatic,zam45vla8d0072456,ca,49.0,8550.0,red,black,rusnak pasadena jaguar sterling pasadena,95000.0,95000.0,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
2013,Porsche,Panamera,Base,sedan,automatic,wp0aa2a74dl016330,ca,5.0,12705.0,black,black,eurocar,57700.0,58500.0,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
2012,Land Rover,Range Rover Sport,Supercharged,suv,automatic,salsh2e45ca718143,ca,45.0,33696.0,silver,black,ferrari & maserati of san diego,46000.0,46750.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2012,Porsche,Panamera,Base,sedan,automatic,wp0aa2a74cl018920,ca,37.0,35242.0,white,beige,prestige auto,49700.0,52000.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2012,Porsche,911,Carrera S (Midyear Redesign),coupe,automatic,wp0ab2a90cs121756,ca,42.0,13250.0,gray,brown,mckenna porsche,74000.0,77500.0,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
2011,Porsche,Cayenne,Base,suv,automatic,wp1aa2a21bla06533,pa,45.0,48144.0,black,beige,r hollenshead auto sales inc,35100.0,36100.0,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2011,Porsche,Panamera,4S,sedan,automatic,wp0ab2a74bl061729,ca,47.0,45661.0,black,black,clear view systems,48500.0,49000.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2010,Land Rover,Range Rover Sport,HSE,suv,automatic,salsf2d40aa240654,fl,43.0,91215.0,white,beige,elder ford of tampa,23400.0,23800.0,Thu Jun 18 2015 02:45:00 GMT-0700 (PDT)
2009,Land Rover,Range Rover Sport,Supercharged,suv,automatic,salsh23419a199684,ca,31.0,67769.0,gray,black,onemain rem/m&m auto traders,24400.0,24000.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2009,Porsche,Cayenne,GTS,suv,automatic,wp1ad29p49la60409,nv,34.0,65234.0,black,black,kapitolia auto llc,30200.0,30250.0,Fri Jun 19 2015 05:00:00 GMT-0700 (PDT)
2008,Land Rover,Range Rover Sport,HSE,suv,automatic,salsk25458a185963,pa,43.0,46837.0,black,tan,adcock brothers inc,19650.0,23500.0,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2008,Porsche,Cayman,Base,coupe,manual,wp0aa298x8u760799,fl,31.0,69687.0,black,tan,d&a fine cars,18750.0,19500.0,Fri Jun 19 2015 02:25:00 GMT-0700 (PDT)
2008,Porsche,Cayenne,S,suv,automatic,wp1ab29p88la35971,az,27.0,122338.0,gold,tan,earnhardt,14700.0,12300.0,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
2007,Bentley,Continental GTC,Base,convertible,automatic,scbdr33w17c045498,ca,45.0,19009.0,black,tan,schmitt imports llc,72000.0,75500.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2005,Bentley,Continental GT,Base,coupe,automatic,scbcr63w05c027357,ca,41.0,87004.0,silver,—,high bid trading co inc,38200.0,41500.0,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
2005,Bentley,Continental GT,Base,coupe,automatic,scbcr63w85c025453,ca,42.0,47654.0,gray,black,caseys cars inc,45600.0,50000.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2003,Porsche,Boxster,Base,convertible,manual,wp0ca29873u622462,pa,42.0,32338.0,blue,gray,my car llc,12650.0,13300.0,Fri Jun 19 2015 02:30:00 GMT-0700 (PDT)
2002,Land Rover,Freelander,S,suv,automatic,salnm22292a220568,pa,47.0,36474.0,silver,gray,r hollenshead auto sales inc,1725.0,4400.0,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2014,Land Rover,Range Rover Sport,HSE,suv,automatic,salwg2wf3ea392883,fl,5.0,11131.0,white,black,the collection,58400.0,65500.0,Thu Jun 18 2015 02:15:00 GMT-0700 (PDT)
2013,Land Rover,LR4,HSE,suv,automatic,salag2d42da678119,ca,44.0,42109.0,black,black,land rover/ jaguar/ aston martin,40900.0,43500.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2012,Rolls-Royce,Ghost,EWB,sedan,automatic,sca664l50cux65625,ca,36.0,11832.0,white,black,bentley scottsdale,164000.0,169000.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2012,Porsche,Panamera,4,sedan,automatic,wp0aa2a72cl072412,pa,43.0,32710.0,black,beige,r hollenshead auto sales inc,50800.0,51750.0,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2010,Porsche,Boxster,Base,convertible,automatic,wp0ca2a85as710138,ca,48.0,45389.0,black,black,unique automotive ltd,24900.0,26500.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2009,Bentley,Continental GTC,Base,convertible,automatic,scbdr33w29c060546,ca,32.0,49514.0,brown,beige,l m auto wholesale,75000.0,74500.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2006,Bentley,Continental Flying Spur,Base,sedan,automatic,scbbr53w26c036262,ca,33.0,59538.0,blue,tan,eurocar,45300.0,48000.0,Thu Jun 18 2015 05:00:00 GMT-0700 (PDT)
1999,Porsche,Boxster,Base,convertible,automatic,wp0ca298xxu626298,ca,31.0,44358.0,blue,gray,l m auto wholesale,8525.0,6500.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2014,Porsche,Cayenne,GTS,suv,automatic,wp1ad2a2xela75698,ca,44.0,10222.0,silver,black,mercedes benz of south bay,79000.0,79000.0,Thu Jun 18 2015 05:30:00 GMT-0700 (PDT)
2011,Land Rover,Range Rover Sport,HSE,suv,automatic,salsf2d45ba260738,pa,36.0,61459.0,white,black,prestige land rover inc,29800.0,29700.0,Fri Jun 19 2015 02:30:00 GMT-0700 (PDT)
2010,Land Rover,Range Rover,HSE,suv,automatic,salmf1d40aa308163,pa,29.0,82072.0,black,beige,jaguar land rover allentown,29000.0,29750.0,Fri Jun 19 2015 02:00:00 GMT-0700 (PDT)
2010,Porsche,Cayenne,Base,suv,automatic,wp1aa2ap9ala05818,tx,42.0,64490.0,gray,gray,houston auto plex inc,25100.0,23100.0,Thu Jun 18 2015 03:30:00 GMT-0700 (PDT)
2010,Porsche,Boxster,Base,convertible,automatic,wp0ca2a82as710548,fl,45.0,30358.0,red,tan,lauderdale imports ltd bmw pembrok pines,29300.0,30500.0,Fri Jun 19 2015 02:35:00 GMT-0700 (PDT)
